Time   Sensor_status 
1491295564.913031 1024.000000 
1491295564.949045 1024.000000 
1491295564.984903 1024.000000 
1491295565.032764 1024.000000 
1491295565.068975 1024.000000 
1491295565.105533 1024.000000 
1491295565.141059 1024.000000 
1491295565.176995 1024.000000 
1491295565.218924 1024.000000 
1491295565.255156 1024.000000 
1491295565.302905 1024.000000 
1491295565.357034 1024.000000 
1491295565.417062 1024.000000 
1491295565.471886 1024.000000 
1491295565.506919 1024.000000 
1491295565.543007 1024.000000 
1491295565.578933 1024.000000 
1491295565.614986 1024.000000 
1491295565.656957 1024.000000 
1491295565.692973 1024.000000 
1491295565.741095 1024.000000 
1491295565.777013 1024.000000 
1491295565.812927 1024.000000 
1491295565.848938 1024.000000 
1491295565.891262 1024.000000 
1491295565.927107 1024.000000 
1491295565.962871 1024.000000 
1491295565.999117 1024.000000 
1491295566.035246 1024.000000 
1491295566.070917 1024.000000 
1491295566.125203 1024.000000 
1491295566.179015 1024.000000 
1491295566.239024 1024.000000 
1491295566.275051 1024.000000 
1491295566.317158 1024.000000 
1491295566.353039 1024.000000 
1491295566.389199 1024.000000 
1491295566.424907 1024.000000 
1491295566.460941 1024.000000 
1491295566.497066 1024.000000 
1491295566.544885 1024.000000 
1491295566.581036 1024.000000 
1491295566.617230 1024.000000 
1491295566.653090 1024.000000 
1491295566.694795 1024.000000 
1491295566.737128 1024.000000 
1491295566.773071 1024.000000 
1491295566.809104 1024.000000 
1491295566.844944 1024.000000 
1491295566.881101 1024.000000 
1491295566.928976 1024.000000 
1491295566.988894 1024.000000 
1491295567.049033 1024.000000 
1491295567.084971 1024.000000 
1491295567.121070 1024.000000 
1491295567.157115 1024.000000 
1491295567.199060 1024.000000 
1491295567.235237 1024.000000 
1491295567.271161 1024.000000 
1491295567.306933 1024.000000 
1491295567.354938 1024.000000 
1491295567.397094 1024.000000 
1491295567.432946 1024.000000 
1491295567.480869 1024.000000 
1491295567.516903 1024.000000 
1491295567.552951 1024.000000 
1491295567.588938 1024.000000 
1491295567.631168 1024.000000 
1491295567.667023 1024.000000 
1491295567.703223 1024.000000 
1491295567.750881 1024.000000 
1491295567.805000 1024.000000 
1491295567.870925 1024.000000 
1491295567.906907 1024.000000 
1491295567.943026 1024.000000 
1491295567.979047 1024.000000 
1491295568.014987 1024.000000 
1491295568.051125 1024.000000 
1491295568.086933 1024.000000 
1491295568.122920 1024.000000 
1491295568.170999 1024.000000 
1491295568.207150 1024.000000 
1491295568.242892 1024.000000 
1491295568.284877 1024.000000 
1491295568.320937 1024.000000 
1491295568.362708 1024.000000 
1491295568.399112 1024.000000 
1491295568.435091 1024.000000 
1491295568.476931 1024.000000 
1491295568.513111 1024.000000 
1491295568.560902 1024.000000 
1491295568.615107 1024.000000 
1491295568.674919 1024.000000 
1491295568.710914 1024.000000 
1491295568.747048 1024.000000 
1491295568.782996 1024.000000 
1491295568.818970 1024.000000 
1491295568.855060 1024.000000 
1491295568.890987 1024.000000 
1491295568.932886 1024.000000 
1491295568.980776 1024.000000 
1491295569.016935 1024.000000 
1491295569.052951 1024.000000 
1491295569.088957 1024.000000 
1491295569.130784 1024.000000 
1491295569.166866 1024.000000 
1491295569.202905 1024.000000 
1491295569.238913 1024.000000 
1491295569.275117 1024.000000 
1491295569.311086 1024.000000 
1491295569.364957 1024.000000 
1491295569.419165 1024.000000 
1491295569.479027 1024.000000 
1491295569.526980 1024.000000 
1491295569.562922 1024.000000 
1491295569.599158 1024.000000 
1491295569.635223 1024.000000 
1491295569.670939 1024.000000 
1491295569.706862 1024.000000 
1491295569.742938 1024.000000 
1491295569.796939 1024.000000 
1491295569.833015 1024.000000 
1491295569.869009 1024.000000 
1491295569.904954 1024.000000 
1491295569.940905 1024.000000 
1491295569.976894 1024.000000 
1491295570.018721 1024.000000 
1491295570.054887 1024.000000 
1491295570.090853 1024.000000 
1491295570.126940 1024.000000 
1491295570.175049 1024.000000 
1491295570.235032 1024.000000 
1491295570.295059 1024.000000 
1491295570.331111 1024.000000 
1491295570.366888 1024.000000 
1491295570.402810 1024.000000 
1491295570.444984 1024.000000 
1491295570.480869 1024.000000 
1491295570.516952 1024.000000 
1491295570.552964 1024.000000 
1491295570.600994 1024.000000 
1491295570.636894 1024.000000 
1491295570.679213 1024.000000 
1491295570.715094 1024.000000 
1491295570.751051 1024.000000 
1491295570.787181 1024.000000 
1491295570.822922 1024.000000 
1491295570.864985 1024.000000 
1491295570.901030 1024.000000 
1491295570.936952 1024.000000 
1491295570.985040 1024.000000 
1491295571.038866 1024.000000 
1491295571.105021 1024.000000 
1491295571.141018 1024.000000 
1491295571.176970 1024.000000 
1491295571.213196 1024.000000 
1491295571.248933 1024.000000 
1491295571.284856 1024.000000 
1491295571.326925 1024.000000 
1491295571.362862 1024.000000 
1491295571.411137 1024.000000 
1491295571.446985 1024.000000 
1491295571.482858 1024.000000 
1491295571.536994 1024.000000 
1491295571.572960 1024.000000 
1491295571.608899 1024.000000 
1491295571.644926 1024.000000 
1491295571.686684 1024.000000 
1491295571.722921 1024.000000 
1491295571.764861 1024.000000 
1491295571.812922 1024.000000 
1491295571.866856 1024.000000 
1491295571.927029 1024.000000 
1491295571.968868 1024.000000 
1491295572.005004 1024.000000 
1491295572.040988 1024.000000 
1491295572.077056 1024.000000 
1491295572.112926 1024.000000 
1491295572.148848 1024.000000 
1491295572.190972 1024.000000 
1491295572.238885 1024.000000 
1491295572.275071 1024.000000 
1491295572.311055 1024.000000 
1491295572.347061 1024.000000 
1491295572.382923 1024.000000 
1491295572.424905 1024.000000 
1491295572.460979 1024.000000 
1491295572.496890 1024.000000 
1491295572.532977 1024.000000 
1491295572.568859 1024.000000 
1491295572.617061 1024.000000 
1491295572.671044 1024.000000 
1491295572.731022 1024.000000 
1491295572.766850 1024.000000 
1491295572.802881 1024.000000 
1491295572.845066 1024.000000 
1491295572.880996 1024.000000 
1491295572.917012 1024.000000 
1491295572.953033 1024.000000 
1491295572.989245 1024.000000 
1491295573.037299 1024.000000 
1491295573.073024 1024.000000 
1491295573.109138 1024.000000 
1491295573.145067 1024.000000 
1491295573.180991 1024.000000 
1491295573.216886 1024.000000 
1491295573.258892 1024.000000 
1491295573.294933 1024.000000 
1491295573.336997 1024.000000 
1491295573.372866 1024.000000 
1491295573.421089 1024.000000 
1491295573.480909 1024.000000 
1491295573.540897 1024.000000 
1491295573.588893 1024.000000 
1491295573.624941 1024.000000 
1491295573.661005 1024.000000 
1491295573.702977 1024.000000 
1491295573.738876 1024.000000 
1491295573.775024 1024.000000 
1491295573.810924 1024.000000 
1491295573.858833 1024.000000 
1491295573.895007 1024.000000 
1491295573.936956 1024.000000 
1491295573.973074 1024.000000 
1491295574.008850 1024.000000 
1491295574.044905 1024.000000 
1491295574.080830 1024.000000 
1491295574.116868 1024.000000 
1491295574.158855 1024.000000 
1491295574.194939 1024.000000 
1491295574.242977 1024.000000 
1491295574.296958 1024.000000 
1491295574.362843 1024.000000 
1491295574.398828 1024.000000 
1491295574.434932 1024.000000 
1491295574.471080 1024.000000 
1491295574.506931 1024.000000 
1491295574.542980 1024.000000 
1491295574.584833 1024.000000 
1491295574.620919 1024.000000 
1491295574.669034 1024.000000 
1491295574.704966 1024.000000 
1491295574.740918 1024.000000 
1491295574.782905 1024.000000 
1491295574.819051 1024.000000 
1491295574.854850 1024.000000 
1491295574.891116 1024.000000 
1491295574.926885 1024.000000 
1491295574.963029 1024.000000 
1491295575.010744 1024.000000 
1491295575.059071 1024.000000 
1491295575.112881 1024.000000 
1491295575.172877 1024.000000 
1491295575.209107 1024.000000 
1491295575.251179 1024.000000 
1491295575.286887 1024.000000 
1491295575.323039 1024.000000 
1491295575.359019 1024.000000 
1491295575.394886 1024.000000 
1491295575.430929 1024.000000 
1491295575.485076 1024.000000 
1491295575.521047 1024.000000 
1491295575.556895 1024.000000 
1491295575.604875 1024.000000 
1491295575.641023 1024.000000 
1491295575.683026 1024.000000 
1491295575.719044 1024.000000 
1491295575.754811 1024.000000 
1491295575.791107 1024.000000 
1491295575.826850 1024.000000 
1491295575.881039 1024.000000 
1491295575.935282 1024.000000 
1491295575.994897 1024.000000 
1491295576.031112 1024.000000 
1491295576.066919 1024.000000 
1491295576.108873 1024.000000 
1491295576.144934 1024.000000 
1491295576.181066 1024.000000 
1491295576.216970 1024.000000 
1491295576.252963 1024.000000 
1491295576.300934 1024.000000 
1491295576.342894 1024.000000 
1491295576.378941 1024.000000 
1491295576.414899 1024.000000 
1491295576.451165 1024.000000 
1491295576.486827 1024.000000 
1491295576.528971 1024.000000 
1491295576.564853 1024.000000 
1491295576.600870 1024.000000 
1491295576.637090 1024.000000 
1491295576.690728 1024.000000 
1491295576.750906 1024.000000 
1491295576.811055 1024.000000 
1491295576.846888 1024.000000 
1491295576.882994 1024.000000 
1491295576.919004 1024.000000 
1491295576.954969 1024.000000 
1491295576.996793 1024.000000 
1491295577.032934 1024.000000 
1491295577.068792 1024.000000 
1491295577.116837 1024.000000 
1491295577.152893 1024.000000 
1491295577.194830 1024.000000 
1491295577.230859 1024.000000 
1491295577.266889 1024.000000 
1491295577.303028 1024.000000 
1491295577.338757 1024.000000 
1491295577.375004 1024.000000 
1491295577.416943 1024.000000 
1491295577.452864 1024.000000 
1491295577.500855 1024.000000 
1491295577.555065 1024.000000 
1491295577.614885 1024.000000 
1491295577.669012 1024.000000 
1491295577.704836 1024.000000 
1491295577.741015 1024.000000 
1491295577.777013 1024.000000 
1491295577.812954 1024.000000 
1491295577.854935 1024.000000 
1491295577.891046 1024.000000 
1491295577.938981 1024.000000 
1491295577.974919 1024.000000 
1491295578.010794 1024.000000 
1491295578.046858 1024.000000 
1491295578.088981 1024.000000 
1491295578.124922 1024.000000 
1491295578.160973 1024.000000 
1491295578.196849 1024.000000 
1491295578.232966 1024.000000 
1491295578.274866 1024.000000 
1491295578.323092 1024.000000 
1491295578.382693 1024.000000 
1491295578.442805 1024.000000 
1491295578.478843 1024.000000 
1491295578.520950 1024.000000 
1491295578.556792 1024.000000 
1491295578.592856 1024.000000 
1491295578.628861 1024.000000 
1491295578.664857 1024.000000 
1491295578.700942 1024.000000 
1491295578.754836 1024.000000 
1491295578.790815 1024.000000 
1491295578.826818 1024.000000 
1491295578.862840 1024.000000 
1491295578.898824 1024.000000 
1491295578.940907 1024.000000 
1491295578.976829 1024.000000 
1491295579.012827 1024.000000 
1491295579.048810 1024.000000 
1491295579.084718 1024.000000 
1491295579.132837 1024.000000 
1491295579.192948 1024.000000 
1491295579.252900 1024.000000 
1491295579.288836 1024.000000 
1491295579.324935 1024.000000 
1491295579.360977 1024.000000 
1491295579.402804 1024.000000 
1491295579.438779 1024.000000 
1491295579.474824 1024.000000 
1491295579.510931 1024.000000 
1491295579.558811 1024.000000 
1491295579.600743 1024.000000 
1491295579.637850 1024.000000 
1491295579.685068 1024.000000 
1491295579.720847 1024.000000 
1491295579.756852 1024.000000 
1491295579.792913 1024.000000 
1491295579.834860 1024.000000 
1491295579.871017 1024.000000 
1491295579.906808 1024.000000 
1491295579.954875 1024.000000 
1491295580.008982 1024.000000 
1491295580.080653 1024.000000 
1491295580.117077 1024.000000 
1491295580.152952 1024.000000 
1491295580.188841 1024.000000 
1491295580.224763 1024.000000 
1491295580.266923 1024.000000 
1491295580.302932 1024.000000 
1491295580.338918 1024.000000 
1491295580.387035 1024.000000 
1491295580.423031 1024.000000 
1491295580.465015 1024.000000 
1491295580.500995 1024.000000 
1491295580.537053 1024.000000 
1491295580.572874 1024.000000 
1491295580.608864 1024.000000 
1491295580.644935 1024.000000 
1491295580.687040 1024.000000 
1491295580.722892 1024.000000 
1491295580.771070 1024.000000 
1491295580.824838 1024.000000 
1491295580.884901 1024.000000 
1491295580.920888 1024.000000 
1491295580.956822 1024.000000 
1491295580.992860 1024.000000 
1491295581.028998 1024.000000 
1491295581.064841 1024.000000 
1491295581.100845 1024.000000 
1491295581.142885 1024.000000 
1491295581.190917 1024.000000 
1491295581.226779 1024.000000 
1491295581.263051 1024.000000 
1491295581.298913 1024.000000 
1491295581.340902 1024.000000 
1491295581.376833 1024.000000 
1491295581.412880 1024.000000 
1491295581.448821 1024.000000 
1491295581.484997 1024.000000 
1491295581.521103 1024.000000 
1491295581.575146 1024.000000 
1491295581.628823 1024.000000 
1491295581.688966 1024.000000 
1491295581.742718 1024.000000 
1491295581.784739 1024.000000 
1491295581.820745 1024.000000 
1491295581.856791 1024.000000 
1491295581.893030 1024.000000 
1491295581.928975 1024.000000 
1491295581.964889 1024.000000 
1491295582.018987 1024.000000 
1491295582.055009 1024.000000 
1491295582.091041 1024.000000 
1491295582.126890 1024.000000 
1491295582.162863 1024.000000 
1491295582.204879 1024.000000 
1491295582.240894 1024.000000 
1491295582.276839 1024.000000 
1491295582.312879 1024.000000 
1491295582.349094 1024.000000 
1491295582.396806 1024.000000 
1491295582.456930 1024.000000 
1491295582.516957 1024.000000 
1491295582.553018 1024.000000 
1491295582.588766 1024.000000 
1491295582.624941 1024.000000 
1491295582.666823 1024.000000 
1491295582.702920 1024.000000 
1491295582.738976 1024.000000 
1491295582.775012 1024.000000 
1491295582.822895 1024.000000 
1491295582.864908 1024.000000 
1491295582.900871 1024.000000 
1491295582.937280 1024.000000 
1491295582.972930 1024.000000 
1491295583.008830 1024.000000 
1491295583.044843 1024.000000 
1491295583.086999 1024.000000 
1491295583.122991 1024.000000 
1491295583.158802 1024.000000 
1491295583.206788 1024.000000 
1491295583.260859 1024.000000 
1491295583.326859 1024.000000 
1491295583.362785 1024.000000 
1491295583.404701 1024.000000 
1491295583.440817 1024.000000 
1491295583.476850 1024.000000 
1491295583.512838 1024.000000 
1491295583.554889 1024.000000 
1491295583.590833 1024.000000 
1491295583.638854 1024.000000 
1491295583.675131 1024.000000 
1491295583.710980 1024.000000 
1491295583.764868 1024.000000 
1491295583.800838 1024.000000 
1491295583.836875 1024.000000 
1491295583.872784 1024.000000 
1491295583.908781 1024.000000 
1491295583.950864 1024.000000 
1491295583.986876 1024.000000 
1491295584.035020 1024.000000 
1491295584.088916 1024.000000 
1491295584.148786 1024.000000 
1491295584.190868 1024.000000 
1491295584.226970 1024.000000 
1491295584.262770 1024.000000 
1491295584.298728 1024.000000 
1491295584.334911 1024.000000 
1491295584.370930 1024.000000 
1491295584.412765 1024.000000 
1491295584.460935 1024.000000 
1491295584.496984 1024.000000 
1491295584.532750 1024.000000 
1491295584.568948 1024.000000 
1491295584.610989 1024.000000 
1491295584.646904 1024.000000 
1491295584.682713 1024.000000 
1491295584.718730 1024.000000 
1491295584.754812 1024.000000 
1491295584.790798 1024.000000 
1491295584.844881 1024.000000 
1491295584.898868 1024.000000 
1491295584.958896 1024.000000 
1491295584.994903 1024.000000 
1491295585.030894 1024.000000 
1491295585.078615 1024.000000 
1491295585.114857 1024.000000 
1491295585.151032 1024.000000 
1491295585.186881 1024.000000 
1491295585.222788 1024.000000 
1491295585.270971 1024.000000 
1491295585.306913 1024.000000 
1491295585.343500 1024.000000 
1491295585.378766 1024.000000 
1491295585.414784 1024.000000 
1491295585.450803 1024.000000 
1491295585.492849 1024.000000 
1491295585.528972 1024.000000 
1491295585.564723 1024.000000 
1491295585.600879 1024.000000 
1491295585.648794 1024.000000 
1491295585.708947 1024.000000 
1491295585.768919 1024.000000 
1491295585.816899 1024.000000 
1491295585.853107 1024.000000 
1491295585.888761 1024.000000 
1491295585.924895 1024.000000 
1491295585.960849 1024.000000 
1491295585.996792 1024.000000 
1491295586.033026 1024.000000 
1491295586.080881 1024.000000 
1491295586.117102 1024.000000 
1491295586.158841 1024.000000 
1491295586.194984 1024.000000 
1491295586.230779 1024.000000 
1491295586.266913 1024.000000 
1491295586.302976 1024.000000 
1491295586.344750 1024.000000 
1491295586.380746 1024.000000 
1491295586.416801 1024.000000 
1491295586.464940 1024.000000 
1491295586.518866 1024.000000 
1491295586.584883 1024.000000 
1491295586.620812 1024.000000 
1491295586.656916 1024.000000 
1491295586.692944 1024.000000 
1491295586.734640 1024.000000 
1491295586.770807 1024.000000 
1491295586.812771 1024.000000 
1491295586.848799 1024.000000 
1491295586.896908 1024.000000 
1491295586.932934 1024.000000 
1491295586.969088 1024.000000 
1491295587.010716 1024.000000 
1491295587.046848 1024.000000 
1491295587.082782 1024.000000 
1491295587.118852 1024.000000 
1491295587.154829 1024.000000 
1491295587.190744 1024.000000 
1491295587.232856 1024.000000 
1491295587.280767 1024.000000 
1491295587.334767 1024.000000 
1491295587.394915 1024.000000 
1491295587.430797 1024.000000 
1491295587.472941 1024.000000 
1491295587.508751 1024.000000 
1491295587.544918 1024.000000 
1491295587.580785 1024.000000 
1491295587.616859 1024.000000 
1491295587.658905 1024.000000 
1491295587.706882 1024.000000 
1491295587.743036 1024.000000 
1491295587.778869 1024.000000 
1491295587.826791 1024.000000 
1491295587.862872 1024.000000 
1491295587.904937 1024.000000 
1491295587.940932 1024.000000 
1491295587.976903 1024.000000 
1491295588.012839 1024.000000 
1491295588.048799 1024.000000 
1491295588.102756 1024.000000 
1491295588.156972 1024.000000 
1491295588.216791 1024.000000 
1491295588.252904 1024.000000 
1491295588.288829 1024.000000 
1491295588.330810 1024.000000 
1491295588.366885 1024.000000 
1491295588.408596 1024.000000 
1491295588.444848 1024.000000 
1491295588.480754 1024.000000 
1491295588.534904 1024.000000 
1491295588.571041 1024.000000 
1491295588.606909 1024.000000 
1491295588.642762 1024.000000 
1491295588.678813 1024.000000 
1491295588.714761 1024.000000 
1491295588.756770 1024.000000 
1491295588.792755 1024.000000 
1491295588.828829 1024.000000 
1491295588.864669 1024.000000 
1491295588.912685 1024.000000 
1491295588.972616 1024.000000 
1491295589.032828 1024.000000 
1491295589.068817 1024.000000 
1491295589.104848 1024.000000 
1491295589.140747 1024.000000 
1491295589.176820 1024.000000 
1491295589.218797 1024.000000 
1491295589.254734 1024.000000 
1491295589.290771 1024.000000 
1491295589.338892 1024.000000 
1491295589.374868 1024.000000 
1491295589.416764 1024.000000 
1491295589.452792 1024.000000 
1491295589.488737 1024.000000 
1491295589.524940 1024.000000 
1491295589.560827 1024.000000 
1491295589.596808 1024.000000 
1491295589.638878 1024.000000 
1491295589.675060 1024.000000 
1491295589.722863 1024.000000 
1491295589.776919 1024.000000 
1491295589.836681 1024.000000 
1491295589.890795 1024.000000 
1491295589.926787 1024.000000 
1491295589.962931 1024.000000 
1491295589.998753 1024.000000 
1491295590.034768 1024.000000 
1491295590.082560 1024.000000 
1491295590.118763 1024.000000 
1491295590.166660 1024.000000 
1491295590.202785 1024.000000 
1491295590.238981 1024.000000 
1491295590.280773 1024.000000 
1491295590.316851 1024.000000 
1491295590.352945 1024.000000 
1491295590.388869 1024.000000 
1491295590.424962 1024.000000 
1491295590.460810 1024.000000 
1491295590.496801 1024.000000 
1491295590.544875 1024.000000 
1491295590.598814 1024.000000 
1491295590.658965 1024.000000 
1491295590.694813 1024.000000 
1491295590.736917 1024.000000 
1491295590.772790 1024.000000 
1491295590.808750 1024.000000 
1491295590.844856 1024.000000 
1491295590.880926 1024.000000 
1491295590.916819 1024.000000 
1491295590.970980 1024.000000 
1491295591.006752 1024.000000 
1491295591.042767 1024.000000 
1491295591.078746 1024.000000 
1491295591.114648 1024.000000 
1491295591.156876 1024.000000 
1491295591.192799 1024.000000 
1491295591.228875 1024.000000 
1491295591.264868 1024.000000 
1491295591.300896 1024.000000 
1491295591.348784 1024.000000 
1491295591.408789 1024.000000 
1491295591.468872 1024.000000 
1491295591.504859 1024.000000 
1491295591.540911 1024.000000 
1491295591.576844 1024.000000 
1491295591.618929 1024.000000 
1491295591.654733 1024.000000 
1491295591.691001 1024.000000 
1491295591.732610 1024.000000 
1491295591.780749 1024.000000 
1491295591.823124 1024.000000 
1491295591.859009 1024.000000 
1491295591.906779 1024.000000 
1491295591.942992 1024.000000 
1491295591.978712 1024.000000 
1491295592.014936 1024.000000 
1491295592.050798 1024.000000 
1491295592.086762 1024.000000 
1491295592.122978 1024.000000 
1491295592.170842 1024.000000 
1491295592.230713 1024.000000 
1491295592.290827 1024.000000 
1491295592.326736 1024.000000 
1491295592.362902 1024.000000 
1491295592.398762 1024.000000 
1491295592.434848 1024.000000 
1491295592.476814 1024.000000 
1491295592.512815 1024.000000 
1491295592.548768 1024.000000 
1491295592.596717 1024.000000 
1491295592.632981 1024.000000 
1491295592.674857 1024.000000 
1491295592.710791 1024.000000 
1491295592.746698 1024.000000 
1491295592.782843 1024.000000 
1491295592.818813 1024.000000 
1491295592.854754 1024.000000 
1491295592.896770 1024.000000 
1491295592.933042 1024.000000 
1491295592.980755 1024.000000 
1491295593.034876 1024.000000 
1491295593.094804 1024.000000 
1491295593.130856 1024.000000 
1491295593.166861 1024.000000 
1491295593.202806 1024.000000 
1491295593.239119 1024.000000 
1491295593.274897 1024.000000 
1491295593.310863 1024.000000 
1491295593.352841 1024.000000 
1491295593.406628 1024.000000 
1491295593.442890 1024.000000 
1491295593.478710 1024.000000 
1491295593.514893 1024.000000 
1491295593.556845 1024.000000 
1491295593.592883 1024.000000 
1491295593.628732 1024.000000 
1491295593.665087 1024.000000 
1491295593.700743 1024.000000 
1491295593.737217 1024.000000 
1491295593.790870 1024.000000 
1491295593.844807 1024.000000 
1491295593.904931 1024.000000 
1491295593.952902 1024.000000 
1491295593.994880 1024.000000 
1491295594.030833 1024.000000 
1491295594.066737 1024.000000 
1491295594.102850 1024.000000 
1491295594.138867 1024.000000 
1491295594.174853 1024.000000 
1491295594.228802 1024.000000 
1491295594.264707 1024.000000 
1491295594.300777 1024.000000 
1491295594.337238 1024.000000 
1491295594.372746 1024.000000 
1491295594.414932 1024.000000 
1491295594.450834 1024.000000 
1491295594.486746 1024.000000 
1491295594.522857 1024.000000 
1491295594.558890 1024.000000 
1491295594.606816 1024.000000 
1491295594.666933 1024.000000 
1491295594.727067 1024.000000 
1491295594.762892 1024.000000 
1491295594.798880 1024.000000 
1491295594.834910 1024.000000 
1491295594.876721 1024.000000 
1491295594.912742 1024.000000 
1491295594.948827 1024.000000 
1491295594.984892 1024.000000 
1491295595.032965 1024.000000 
1491295595.080587 1024.000000 
1491295595.116732 1024.000000 
1491295595.152771 1024.000000 
1491295595.188847 1024.000000 
1491295595.225005 1024.000000 
1491295595.260917 1024.000000 
1491295595.302912 1024.000000 
1491295595.338703 1024.000000 
1491295595.374732 1024.000000 
1491295595.422740 1024.000000 
1491295595.476836 1024.000000 
1491295595.542736 1024.000000 
1491295595.578739 1024.000000 
1491295595.614913 1024.000000 
1491295595.651039 1024.000000 
1491295595.686923 1024.000000 
1491295595.722868 1024.000000 
1491295595.758798 1024.000000 
1491295595.794925 1024.000000 
1491295595.842735 1024.000000 
1491295595.878822 1024.000000 
1491295595.914665 1024.000000 
1491295595.968763 1024.000000 
1491295596.005184 1024.000000 
1491295596.040956 1024.000000 
1491295596.076913 1024.000000 
1491295596.112758 1024.000000 
1491295596.154819 1024.000000 
1491295596.190718 1024.000000 
1491295596.238808 1024.000000 
1491295596.292799 1024.000000 
1491295596.352914 1024.000000 
1491295596.394755 1024.000000 
1491295596.430751 1024.000000 
1491295596.466825 1024.000000 
1491295596.502826 1024.000000 
1491295596.538738 1024.000000 
1491295596.574815 1024.000000 
1491295596.616695 1024.000000 
1491295596.664811 1024.000000 
1491295596.700720 1024.000000 
1491295596.742548 1024.000000 
1491295596.778821 1024.000000 
1491295596.820856 1024.000000 
1491295596.856701 1024.000000 
1491295596.892920 1024.000000 
1491295596.928918 1024.000000 
1491295596.964729 1024.000000 
1491295597.000847 1024.000000 
1491295597.054894 1024.000000 
1491295597.108767 1024.000000 
1491295597.168803 1024.000000 
1491295597.204833 1024.000000 
1491295597.240859 1024.000000 
1491295597.282684 1024.000000 
1491295597.319053 1024.000000 
1491295597.354843 1024.000000 
1491295597.390856 1024.000000 
1491295597.426772 1024.000000 
1491295597.480767 1024.000000 
1491295597.516808 1024.000000 
1491295597.552763 1024.000000 
1491295597.588934 1024.000000 
1491295597.624747 1024.000000 
1491295597.660968 1024.000000 
1491295597.702794 1024.000000 
1491295597.739027 1024.000000 
1491295597.774765 1024.000000 
1491295597.810797 1024.000000 
1491295597.858696 1024.000000 
1491295597.918699 1024.000000 
1491295597.978836 1024.000000 
1491295598.026855 1024.000000 
1491295598.062849 1024.000000 
1491295598.098846 1024.000000 
1491295598.134883 1024.000000 
1491295598.170744 1024.000000 
1491295598.206700 1024.000000 
1491295598.242710 1024.000000 
1491295598.290718 1024.000000 
1491295598.332727 1024.000000 
1491295598.368845 1024.000000 
1491295598.410579 1024.000000 
1491295598.446745 1024.000000 
1491295598.482705 1024.000000 
1491295598.518852 1024.000000 
1491295598.560877 1024.000000 
1491295598.596745 1024.000000 
1491295598.632719 1024.000000 
1491295598.680708 1024.000000 
1491295598.734704 1024.000000 
1491295598.800907 1024.000000 
1491295598.837244 1024.000000 
1491295598.872732 1024.000000 
1491295598.908720 1024.000000 
1491295598.944687 1024.000000 
1491295598.980732 1024.000000 
1491295599.022756 1024.000000 
1491295599.058776 1024.000000 
1491295599.106804 1024.000000 
1491295599.142692 1024.000000 
1491295599.178709 1024.000000 
1491295599.220621 1024.000000 
1491295599.256700 1024.000000 
1491295599.292557 1024.000000 
1491295599.328789 1024.000000 
1491295599.364674 1024.000000 
1491295599.400786 1024.000000 
1491295599.442997 1024.000000 
1491295599.490784 1024.000000 
1491295599.544722 1024.000000 
1491295599.604779 1024.000000 
1491295599.646717 1024.000000 
1491295599.682680 1024.000000 
1491295599.718760 1024.000000 
1491295599.754886 1024.000000 
1491295599.790834 1024.000000 
1491295599.826773 1024.000000 
1491295599.868701 1024.000000 
1491295599.916626 1024.000000 
1491295599.952713 1024.000000 
1491295599.988819 1024.000000 
1491295600.036767 1024.000000 
1491295600.084554 1024.000000 
1491295600.120694 1024.000000 
1491295600.156761 1024.000000 
1491295600.192669 1024.000000 
1491295600.228824 1024.000000 
1491295600.264778 1024.000000 
1491295600.318714 1024.000000 
1491295600.372704 1024.000000 
1491295600.432695 1024.000000 
1491295600.468803 1024.000000 
1491295600.504753 1024.000000 
1491295600.546725 1024.000000 
1491295600.582801 1024.000000 
1491295600.618833 1024.000000 
1491295600.654695 1024.000000 
1491295600.690722 1024.000000 
1491295600.744767 1024.000000 
1491295600.780695 1024.000000 
1491295600.816709 1024.000000 
1491295600.852877 1024.000000 
1491295600.888837 1024.000000 
1491295600.924820 1024.000000 
1491295600.966688 1024.000000 
1491295601.002839 1024.000000 
1491295601.038694 1024.000000 
1491295601.074856 1024.000000 
1491295601.122706 1024.000000 
1491295601.182725 1024.000000 
1491295601.242778 1024.000000 
1491295601.278857 1024.000000 
1491295601.314847 1024.000000 
1491295601.350797 1024.000000 
1491295601.392743 1024.000000 
1491295601.428704 1024.000000 
1491295601.464747 1024.000000 
1491295601.500755 1024.000000 
1491295601.548828 1024.000000 
1491295601.585002 1024.000000 
1491295601.626731 1024.000000 
1491295601.662809 1024.000000 
1491295601.698839 1024.000000 
1491295601.740501 1024.000000 
1491295601.776717 1024.000000 
1491295601.812634 1024.000000 
1491295601.854813 1024.000000 
1491295601.890755 1024.000000 
1491295601.938733 1024.000000 
1491295601.992657 1024.000000 
1491295602.058651 1024.000000 
1491295602.106742 1024.000000 
1491295602.142728 1024.000000 
1491295602.178634 1024.000000 
1491295602.214731 1024.000000 
1491295602.250878 1024.000000 
1491295602.292723 1024.000000 
1491295602.328659 1024.000000 
1491295602.376918 1024.000000 
1491295602.412700 1024.000000 
1491295602.448639 1024.000000 
1491295602.490692 1024.000000 
1491295602.526666 1024.000000 
1491295602.562862 1024.000000 
1491295602.598793 1024.000000 
1491295602.634873 1024.000000 
1491295602.670843 1024.000000 
1491295602.712606 1024.000000 
1491295602.760664 1024.000000 
1491295602.814974 1024.000000 
